1495642667,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth3,951800.00,16494600.00,17446400.00,164946,9518,10900.00,11100.00,22000.00,111,109,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,1186800.00,21547000.00,22733800.00,215470,11868,13400.00,14500.00,27900.00,145,134,0.00,0.00,0,0
1495642667,s1-eth1,38041600.00,2138600.00,40180200.00,21386,380416,25600.00,24300.00,49900.00,243,256,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,40180200.00,40180200.00,80360400.00,401802,401802,49900.00,49900.00,99800.00,499,499,0.00,0.00,0,0
1495642667,s1-eth3,834923.12,11888001.00,12722924.00,154544,10854,9769.23,8000.00,17769.23,104,127,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,1312461.62,18746462.00,20058924.00,243704,17062,15000.00,12615.39,27615.39,164,195,0.00,0.00,0,0
1495642667,s1-eth1,31091694.00,2147384.75,33239078.00,27916,404192,20923.08,24769.23,45692.31,322,272,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,33239078.00,32781848.00,66020928.00,426164,432108,45692.31,45384.62,91076.93,590,594,0.00,0.00,0,0
1495642667,s1-eth3,48345.68,1247506.25,1295851.88,101048,3916,543.21,839.51,1382.72,68,44,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,225407.41,4898296.50,5123704.00,396762,18258,2604.94,3296.30,5901.23,267,211,0.00,0.00,0,0
1495642667,s1-eth1,6072420.00,273753.09,6346173.00,22174,491866,4086.42,3148.15,7234.57,255,331,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,6346173.00,6419555.50,12765729.00,519984,514040,7234.57,7283.95,14518.52,590,586,0.00,0.00,0,0
1495642667,s1-eth3,893200.00,14562800.00,15456000.00,145628,8932,10200.00,9800.00,20000.00,98,102,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,531200.00,17386200.00,17917400.00,173862,5312,5800.00,11700.00,17500.00,117,58,0.00,0.00,0,0
1495642667,s1-eth1,31949000.00,1415400.00,33364400.00,14154,319490,21500.00,15900.00,37400.00,159,215,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,33373400.00,33364400.00,66737800.00,333644,333734,37500.00,37400.00,74900.00,374,375,0.00,0.00,0,0
1495642667,s1-eth3,300833.34,123833.34,424666.69,1486,3610,3416.67,83.33,3500.00,1,41,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,1552333.38,20432500.00,21984834.00,245190,18628,17666.67,13750.00,31416.67,165,212,0.00,0.00,0,0
1495642667,s1-eth1,20927834.00,1881500.00,22809334.00,22578,251134,14083.33,21416.67,35500.00,257,169,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,22781000.00,22437834.00,45218836.00,269254,273372,35166.67,35250.00,70416.67,423,422,0.00,0.00,0,0
1495642667,s1-eth3,863866.62,18398666.00,19262532.00,275980,12958,9800.00,12400.00,22200.00,186,147,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,1208571.50,22502286.00,23710858.00,315032,16920,14571.43,15142.86,29714.29,212,204,0.00,0.00,0,0
1495642667,s1-eth1,41896716.00,2109857.25,44006572.00,29538,586554,28214.29,24785.72,53000.00,347,395,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,44030860.00,44325000.00,88355856.00,620550,616432,53285.72,53214.29,106500.00,745,746,0.00,0.00,0,0
1495642667,s1-eth3,46800.00,850130.19,896930.19,182778,10062,544.19,572.09,1116.28,123,117,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,55665.11,1092037.12,1147702.25,234788,11968,623.26,734.88,1358.14,158,134,0.00,0.00,0,0
1495642667,s1-eth1,1942167.38,102465.11,2044632.50,22030,417566,1306.98,1167.44,2474.42,251,281,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,2044632.50,2044632.50,4089265.00,439596,439596,2474.42,2474.42,4948.84,532,532,0.00,0.00,0,0
1495642667,s1-eth3,5404400.00,96590000.00,101994400.00,965900,54044,62800.00,65000.00,127800.00,650,628,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,3070800.00,61625000.00,64695800.00,616250,30708,35000.00,41500.00,76500.00,415,350,0.00,0.00,0,0
1495642667,s1-eth1,158215008.00,8475200.00,166690208.00,84752,1582150,106500.00,97800.00,204300.00,978,1065,0.00,0.00,0,0
1495642667,eth0,0.00,5200.00,5200.00,52,0,0.00,100.00,100.00,1,0,0.00,0.00,0,0
1495642667,total,166690208.00,166695392.00,333385600.00,1666954,1666902,204300.00,204400.00,408700.00,2044,2043,0.00,0.00,0,0
1495642667,s1-eth3,217818.17,4052727.25,4270545.50,44580,2396,2363.64,2727.27,5090.91,30,26,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,183090.91,2296545.50,2479636.25,25262,2014,2090.91,1545.45,3636.36,17,23,0.00,0.00,0,0
1495642667,s1-eth1,6349272.50,407636.34,6756909.00,4484,69842,4272.73,4545.45,8818.18,50,47,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,6750181.50,6756909.00,13507090.00,74326,74252,8727.27,8818.18,17545.45,97,96,0.00,0.00,0,0
1495642667,s1-eth3,1634600.00,29274200.00,30908800.00,292742,16346,18900.00,19700.00,38600.00,197,189,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,207600.00,4458000.00,4665600.00,44580,2076,2400.00,3000.00,5400.00,30,24,0.00,0.00,0,0
1495642667,s1-eth1,33732200.00,1834800.00,35567000.00,18348,337322,22700.00,21200.00,43900.00,212,227,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,35574400.00,35567000.00,71141400.00,355670,355744,44000.00,43900.00,87900.00,439,440,0.00,0.00,0,0
1495642667,s1-eth3,1165833.38,21670834.00,22836668.00,260050,13990,13416.67,14583.33,28000.00,175,161,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,965833.38,12135667.00,13101500.00,145628,11590,10916.67,8166.67,19083.33,98,131,0.00,0.00,0,0
1495642667,s1-eth1,33806500.00,2131666.75,35938168.00,25580,405678,22750.00,24333.33,47083.33,292,273,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,35938168.00,35938168.00,71876336.00,431258,431258,47083.33,47083.33,94166.67,565,565,0.00,0.00,0,0
1495642667,s1-eth3,963454.50,18642544.00,19606000.00,205068,10598,11181.82,12545.45,23727.27,138,123,0.00,0.00,0,0
1495642667,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,s1-eth2,1020000.00,19047818.00,20067818.00,209526,11220,11636.36,12818.18,24454.54,141,128,0.00,0.00,0,0
1495642667,s1-eth1,37690364.00,1983454.50,39673816.00,21818,414594,25363.64,22818.18,48181.82,251,279,0.00,0.00,0,0
1495642667,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495642667,total,39673816.00,39673816.00,79347632.00,436412,436412,48181.82,48181.82,96363.63,530,530,0.00,0.00,0,0
1495642668,s1-eth3,482333.34,8690630.00,9172963.00,1877176,104184,5564.81,5851.85,11416.67,1264,1202,0.00,0.00,0,0
